hgnc_id	symbol	name	locus_group	locus_type	status	location	location_sortable	alias_symbol	alias_name	prev_symbol	prev_name	gene_group	gene_group_id	date_approved_reserved	date_symbol_changed	date_name_changed	date_modified	entrez_id	ensembl_gene_id	vega_id	ucsc_id	ena	refseq_accession	ccds_id	uniprot_ids	pubmed_id	mgd_id	rgd_id	lsdb	cosmic	omim_id	mirbase	homeodb	snornabase	bioparadigms_slc	orphanet	pseudogene.org	horde_id	merops	imgt	iuphar	kznf_gene_catalog	mamit-trnadb	cd	lncrnadb	enzyme_id	intermediate_filament_db	rna_central_id	lncipedia	gtrnadb	agr	mane_select	gencc
HGNC:26990	CHCT1	CHD1 helical C-terminal domain containing 1	protein-coding gene	gene with protein product	Approved	17q23.2	17q23.2			C17orf64	chromosome 17 open reading frame 64			2005-12-16	2022-07-15	2022-07-15	2023-01-20	124773	ENSG00000141371	OTTHUMG00000157171	uc002iyq.4	BC048806	NM_181707	CCDS32698	Q86WR6	"27591891|33566224"	MGI:1920884	RGD:1310166																							HGNC:26990	"ENST00000269127.5|NM_181707.3"	
HGNC:1915	CHD1	chromodomain helicase DNA binding protein 1	protein-coding gene	gene with protein product	Approved	5q15-q21.1	05q15-q21.1					SNF2 related family	1190	1998-03-20			2023-01-20	1105	ENSG00000153922	OTTHUMG00000162744	uc063frt.1	AF006513	NM_001270		O14646	"8460153|9326634"	MGI:88393	RGD:1306794			602118																				HGNC:1915	"ENST00000614616.5|NM_001270.4"	HGNC:1915
HGNC:1916	CHD1L	chromodomain helicase DNA binding protein 1 like	protein-coding gene	gene with protein product	Approved	1q21.1	01q21.1	ALC1	amplified in liver cancer 1			"SNF2 related family|Macro domain containing"	"1190|1693"	1999-05-28		2016-05-26	2023-03-15	9557	ENSG00000131778	OTTHUMG00000150271	uc001epm.6	AF054177	NM_004284	"CCDS927|CCDS58021|CCDS91037|CCDS91038"	Q86WJ1	9653160	MGI:1915308	RGD:1311935			613039					470082															HGNC:1916	"ENST00000369258.8|NM_004284.6"	HGNC:1916
HGNC:1917	CHD2	chromodomain helicase DNA binding protein 2	protein-coding gene	gene with protein product	Approved	15q26.1	15q26.1	"FLJ38614|DKFZp547I1315|DKFZp781D1727|DKFZp686E01200"				"Helicases|SNF2 related family|MicroRNA protein coding host genes"	"1166|1190|1691"	1998-03-20			2023-01-20	1106	ENSG00000173575	OTTHUMG00000185958	uc002bsp.4	AF006514	NM_001271	"CCDS10374|CCDS45356"	O14647	9326634	MGI:2448567	RGD:1310056	LRG_1425|http://ftp.ebi.ac.uk/pub/databases/lrgex/LRG_1425.xml		602119					361114															HGNC:1917	"ENST00000394196.9|NM_001271.4"	HGNC:1917
HGNC:1918	CHD3	chromodomain helicase DNA binding protein 3	protein-coding gene	gene with protein product	Approved	17p13.1	17p13.1	"Mi-2a|ZFH|Mi2-ALPHA"				"PHD finger proteins|SNF2 related family|NuRD complex subunits|Small nucleolar RNA protein coding host genes"	"88|1190|1305|1835"	1998-03-20			2023-01-20	1107	ENSG00000170004	OTTHUMG00000150427	uc002gjd.3	U08379	NM_001005273	"CCDS32553|CCDS32554|CCDS32555"	Q12873	"9326634|7560064"	MGI:1344395	RGD:1311923			602120																				HGNC:1918	"ENST00000330494.12|NM_001005273.3"	HGNC:1918
HGNC:1919	CHD4	chromodomain helicase DNA binding protein 4	protein-coding gene	gene with protein product	Approved	12p13.31	12p13.31	"Mi-2b|Mi2-BETA"				"PHD finger proteins|SNF2 related family|NuRD complex subunits|Small nucleolar RNA protein coding host genes"	"88|1190|1305|1835"	1998-03-20			2023-01-20	1108	ENSG00000111642	OTTHUMG00000169164	uc001qpo.4	X86691	NM_001273		Q14839	"7575689|27235397"	MGI:1344380	RGD:620064		CHD4	603277					470084															HGNC:1919	"ENST00000544040.7|NM_001273.5"	HGNC:1919
HGNC:16816	CHD5	chromodomain helicase DNA binding protein 5	protein-coding gene	gene with protein product	Approved	1p36.31	01p36.31					"PHD finger proteins|SNF2 related family|NuRD complex subunits"	"88|1190|1305"	2002-11-29			2023-01-20	26038	ENSG00000116254	OTTHUMG00000000952	uc001amb.3	AF425231	NM_015557	CCDS57	Q8TDI0	"11889561|12592387"	MGI:3036258	RGD:1582725			610771					470086															HGNC:16816	"ENST00000262450.8|NM_015557.3"	HGNC:16816
HGNC:19057	CHD6	chromodomain helicase DNA binding protein 6	protein-coding gene	gene with protein product	Approved	20q12	20q12	"KIAA1335|FLJ22369|dJ620E11.1|CHD5|RIGB"				"Myb/SANT domain containing|SNF2 related family"	"532|1190"	2003-03-07			2023-01-20	84181	ENSG00000124177	OTTHUMG00000032487	uc002xka.3	AF525085	NM_032221	CCDS13317	Q8TD26	11889561	MGI:1918639	RGD:1310465			616114					470090															HGNC:19057	"ENST00000373233.8|NM_032221.5"	
HGNC:20626	CHD7	chromodomain helicase DNA binding protein 7	protein-coding gene	gene with protein product	Approved	8q12.2	08q12.2	"KIAA1416|FLJ20357|FLJ20361"		CRG	CHARGE association	"Myb/SANT domain containing|Helicases|SNF2 related family"	"532|1166|1190"	2004-06-22			2023-01-20	55636	ENSG00000171316	OTTHUMG00000165332	uc003xue.4	AB037837	NM_017780		Q9P2D1	"15300250|18834967"	MGI:2444748	RGD:1311921	LRG_176|http://ftp.ebi.ac.uk/pub/databases/lrgex/LRG_176.xml		608892					119389															HGNC:20626	"ENST00000423902.7|NM_017780.4"	HGNC:20626
HGNC:20153	CHD8	chromodomain helicase DNA binding protein 8	protein-coding gene	gene with protein product	Approved	14q11.2	14q11.2	"KIAA1564|DUPLIN"		HELSNF1	helicase with SNF2 domain 1	"SNF2 related family|Small nucleolar RNA protein coding host genes"	"1190|1835"	2002-12-18	2004-06-23	2004-06-22	2023-01-20	57680	ENSG00000100888	OTTHUMG00000170759	uc001was.3	AB046784	NM_020920		Q9HCK8	16949368	MGI:1915022	RGD:620696			610528					321632															HGNC:20153	"ENST00000646647.2|NM_001170629.2"	HGNC:20153
HGNC:25701	CHD9	chromodomain helicase DNA binding protein 9	protein-coding gene	gene with protein product	Approved	16q12.2	16q12.2	"FLJ12178|KIAA0308|BC022889"				SNF2 related family	1190	2004-06-22			2023-01-20	80205	ENSG00000177200	OTTHUMG00000173188	uc002egy.4	AK022240	NM_025134		Q3L8U1	9205841	MGI:1924001	RGD:1306795			616936																				HGNC:25701	"ENST00000447540.6|NM_001308319.2"	
HGNC:53436	CHD9NB	CHD9 neighbor	protein-coding gene	gene with protein product	Approved	16q12.2	16q12.2	PR-lncRNA-1	p53-regulated lncRNA 1					2022-09-16			2023-01-20	105371267	ENSG00000277639	OTTHUMG00000173186			NM_001396020	CCDS92160	A0A1B0GV96	"25524025|27365047"	MGI:5791232	RGD:402440348																								"ENST00000619363.3|NM_001396020.1"	
HGNC:24288	CHDH	choline dehydrogenase	protein-coding gene	gene with protein product	Approved	3p21.1	03p21.1					Flavoproteins	2258	2004-11-24			2023-08-02	55349	ENSG00000016391	OTTHUMG00000158281	uc003dgz.4	AJ272267	NM_018397	CCDS2873	Q8NE62	"12951056|25483962"	MGI:1860776	RGD:735166								470092										1.1.99.1					HGNC:24288	"ENST00000315251.11|NM_018397.5"	
HGNC:1925	CHEK1	checkpoint kinase 1	protein-coding gene	gene with protein product	Approved	11q24.2	11q24.2	CHK1			"CHK1 (checkpoint, S.pombe) homolog|CHK1 checkpoint homolog (S. pombe)"	Checkpoint kinase 1 family	3452	1998-04-21		2011-11-11	2023-03-15	1111	ENSG00000149554	OTTHUMG00000165853	uc001qcf.5	"AF016582|BC017575"	NM_001274		O14757	"9278511|9382850"	MGI:1202065	RGD:620545			603078					470094					objectId:1987										HGNC:1925	"ENST00000438015.7|NM_001114122.3"	HGNC:1925
HGNC:16627	CHEK2	checkpoint kinase 2	protein-coding gene	gene with protein product	Approved	22q12.1	22q12.1	"CDS1|CHK2|HuCds1|PP1425|bA444G7"		RAD53	"CHK2 (checkpoint, S.pombe) homolog|CHK2 checkpoint homolog (S. pombe)"	Checkpoint kinase 2 family	3543	2001-09-19	2001-09-27	2011-11-11	2023-01-20	11200	ENSG00000183765	OTTHUMG00000151023	uc003adu.2	AF086904	NM_001005735		O96017	"9836640|10097108"	MGI:1355321	RGD:621543	LRG_302|http://ftp.ebi.ac.uk/pub/databases/lrgex/LRG_302.xml	CHEK2	604373					119394					objectId:1988										HGNC:16627	"ENST00000404276.6|NM_007194.4"	HGNC:16627
HGNC:16930	CHERP	calcium homeostasis endoplasmic reticulum protein	protein-coding gene	gene with protein product	Approved	19p13.11	19p13.11	"ERPROT213-21|DAN16"				"G-patch domain containing|Spliceosomal A complex"	"579|1504"	2002-01-25			2023-01-20	10523	ENSG00000085872	OTTHUMG00000169304	uc002nei.2	U94836	NM_006387	CCDS42518	Q8IWX8	"8896557|10794731"	MGI:106417	RGD:1305279			618539																				HGNC:16930	"ENST00000546361.7|NM_006387.6"	
HGNC:20455	CHFR	checkpoint with forkhead and ring finger domains	protein-coding gene	gene with protein product	Approved	12q24.33	12q24.33	"FLJ10796|RNF196"				Ring finger proteins	58	2003-02-14		2016-08-24	2023-01-20	55743	ENSG00000072609	OTTHUMG00000167930	uc001ulf.3	AK001658	NM_001161344		Q96EP1	"10935642|11807090"	MGI:2444898	RGD:1306360			605209																				HGNC:20455	"ENST00000450056.7|NM_001161346.2"	
HGNC:1929	CHGA	chromogranin A	protein-coding gene	gene with protein product	Approved	14q32.12	14q32.12	"PHE5|PHES"	"vasostatin|pancreastatin|parastatin|parathyroid secretory protein 1"			"Granins|Neuropeptides"	"925|1902"	2001-06-22		2015-03-16	2023-01-20	1113	ENSG00000100604	OTTHUMG00000171225	uc001ybc.6		NM_001275	"CCDS9906|CCDS76718"	P10645	3403545	MGI:88394	RGD:2338			118910										ligandId:5165										HGNC:1929	"ENST00000216492.10|NM_001275.4"	
HGNC:1930	CHGB	chromogranin B	protein-coding gene	gene with protein product	Approved	20p12.3	20p12.3	SgI	secretogranin B	SCG1	secretogranin 1	Granins	925	1990-07-06		2015-03-16	2023-01-20	1114	ENSG00000089199	OTTHUMG00000031821	uc002wmg.4		NM_001819	CCDS13092	P05060	3608978	MGI:88395	RGD:2339			118920																				HGNC:1930	"ENST00000378961.9|NM_001819.3"	
HGNC:1932	CHI3L1	chitinase 3 like 1	protein-coding gene	gene with protein product	Approved	1q32.1	01q32.1	"GP39|YKL40|YK-40"	cartilage glycoprotein-39		chitinase 3-like 1 (cartilage glycoprotein-39)	Chitinases	816	1994-12-20		2015-11-30	2023-01-20	1116	ENSG00000133048	OTTHUMG00000042122	uc001gzi.3	BC008568	NM_001276	CCDS1435	P36222	"8245017|9244440"	MGI:1340899	RGD:620874			601525										objectId:2987										HGNC:1932	"ENST00000255409.8|NM_001276.4"	HGNC:1932
HGNC:1933	CHI3L2	chitinase 3 like 2	protein-coding gene	gene with protein product	Approved	1p13.2	01p13.2	"YKL-39|YKL39"			chitinase 3-like 2	Chitinases	816	1994-12-20		2015-11-30	2023-01-20	1117	ENSG00000064886	OTTHUMG00000012174	uc057jho.1	U49835	NM_004000		Q15782	8702629					601526																				HGNC:1933	"ENST00000369748.9|NM_004000.3"	
HGNC:17432	CHIA	chitinase acidic	protein-coding gene	gene with protein product	Approved	1p13.2	01p13.2	"AMCase|TSA1902|CHIT2"	acidic mammalian chitinase		chitinase, acidic	Chitinases	816	2005-08-16		2019-01-21	2023-01-20	27159	ENSG00000134216	OTTHUMG00000011165	uc001eas.5	AF290004	NM_001040623		Q9BZP6	11085997	MGI:1932052	RGD:1303058			606080										objectId:2982										HGNC:17432	"ENST00000369740.6|NM_201653.4"	
HGNC:1934	CHIC1	cysteine rich hydrophobic domain 1	protein-coding gene	gene with protein product	Approved	Xq13.2	Xq13.2	BRX			cysteine-rich hydrophobic domain 1	Armadillo like helical domain containing	1492	2000-05-02		2015-11-05	2023-01-20	53344	ENSG00000204116	OTTHUMG00000021835	uc004ebk.5	Y11897	NM_001039840		Q5VXU3	"9321471|11257495"	MGI:1344694	RGD:1589722			300922																				HGNC:1934	"ENST00000373502.10|NM_001039840.4"	
HGNC:1935	CHIC2	cysteine rich hydrophobic domain 2	protein-coding gene	gene with protein product	Approved	4q12	04q12	BTL			cysteine-rich hydrophobic domain 2			2000-05-02		2015-11-05	2023-01-20	26511	ENSG00000109220	OTTHUMG00000102101	uc003haj.3	AF159423	NM_012110	CCDS3493	Q9UKJ5	10477709	MGI:1921527	RGD:1309278			604332																				HGNC:1935	"ENST00000263921.8|NM_012110.4"	HGNC:1935
HGNC:28474	CHID1	chitinase domain containing 1	protein-coding gene	gene with protein product	Approved	11p15.5	11p15.5	"MGC3234|FLJ42707|SI-CLP"	stabilin-1 interacting chitinase-like protein			Chitinases	816	2005-10-27			2023-08-02	66005	ENSG00000177830	OTTHUMG00000133314	uc010qww.3	AK124697	NM_023947		Q9BWS9	"16357325|21750098"	MGI:1915288	RGD:1308955			615692																				HGNC:28474	"ENST00000323578.13|NM_023947.4"	
HGNC:1936	CHIT1	chitinase 1	protein-coding gene	gene with protein product	Approved	1q32.1	01q32.1	"CHIT|CHI3"	chitotriosidase		chitinase 1 (chitotriosidase)	Chitinases	816	1996-06-05		2015-11-30	2023-01-20	1118	ENSG00000133063	OTTHUMG00000042126	uc001gzn.3	U29615	NM_003465	"CCDS1436|CCDS58057"	Q13231	"9748235|9492324"	MGI:1919134	RGD:1305646			600031										objectId:3187										HGNC:1936	"ENST00000367229.6|NM_003465.3"	
HGNC:1937	CHKA	choline kinase alpha	protein-coding gene	gene with protein product	Approved	11q13.2	11q13.2	CKI		CHK	choline kinase	Choline kinase family	3533	1994-01-15	2004-04-21	2004-04-19	2023-01-20	1119	ENSG00000110721	OTTHUMG00000167424	uc001onj.4	D10704	NM_001277		P35790	"1618328|15003397"	MGI:107760	RGD:61944			118491															2.7.1.32					HGNC:1937	"ENST00000265689.9|NM_001277.3"	HGNC:1937
HGNC:1938	CHKB	choline kinase beta	protein-coding gene	gene with protein product	Approved	22q13.33	22q13.33	CHETK		CHKL	choline kinase-like	Choline kinase family	3533	1996-12-18	2004-04-19	2004-04-19	2023-01-20	1120	ENSG00000100288	OTTHUMG00000150275	uc003bmv.4	AB029886	NM_005198	CCDS14099	Q9Y259	"9224698|15003397"	MGI:1328313	RGD:61826	LRG_855|http://ftp.ebi.ac.uk/pub/databases/lrgex/LRG_855.xml		612395					280675															HGNC:1938	"ENST00000406938.3|NM_005198.5"	HGNC:1938
HGNC:1939	CHL1	cell adhesion molecule L1 like	protein-coding gene	gene with protein product	Approved	3p26.3	03p26.3	"CALL|L1CAM2|FLJ44930|MGC132578"	"neural cell adhesion molecule|close homolog of L1"		"cell adhesion molecule with homology to L1CAM (close homologue of L1)|cell adhesion molecule with homology to L1CAM (close homolog of L1)|cell adhesion molecule L1-like"	"Fibronectin type III domain containing|I-set domain containing|Ig-like cell adhesion molecule family"	"555|593|1410"	1998-10-14		2016-01-26	2023-01-20	10752	ENSG00000134121	OTTHUMG00000090601	uc003bot.4	AF002246	NM_006614		O00533	9799093	MGI:1098266	RGD:620122			607416					166396															HGNC:1939	"ENST00000256509.7|NM_006614.4"	HGNC:1939
HGNC:22421	CHLSN	cholesin	protein-coding gene	gene with protein product	Approved	7p22.3	07p22.3	"MGC11257|YCR016W"		C7orf50	chromosome 7 open reading frame 50	MicroRNA protein coding host genes	1691	2007-06-15	2024-11-15	2024-11-15	2024-11-15	84310	ENSG00000146540	OTTHUMG00000151477	uc003sju.3	BC006224	NM_032350	CCDS5320	Q9BRJ6	"38503280|38902687"	MGI:1920462	RGD:1566418			621174																				HGNC:22421	"ENST00000397098.8|NM_001318252.2"	
HGNC:1940	CHM	CHM Rab escort protein	protein-coding gene	gene with protein product	Approved	Xq21.2	Xq21.2	REP-1	"Rab escort protein 1|Rab proteins geranylgeranyltransferase component A 1"	"TCD|DXS540"	"choroideremia (Rab escort protein 1)|CHM, Rab escort protein 1"	MicroRNA protein coding host genes	1691	2001-06-22		2019-01-31	2024-12-05	1121	ENSG00000188419	OTTHUMG00000021937	uc004eet.3	X78121	NM_000390		P24386	"1373238|15370541"	MGI:892979	RGD:2340	"Mutations of the Rab Escort Protein 1|http://www.retina-international.org/files/sci-news/repmut.htm|Global Variome shared LOVD|https://databases.lovd.nl/shared/genes/CHM|LRG_699|http://ftp.ebi.ac.uk/pub/databases/lrgex/LRG_699.xml"		300390					119402															HGNC:1940	"ENST00000357749.7|NM_000390.4"	HGNC:1940
HGNC:1941	CHML	CHM like Rab escort protein	protein-coding gene	gene with protein product	Approved	1q43	01q43	REP-2	"Rab escort protein 2|Rab proteins geranylgeranyltransferase component A 2"		"choroideremia-like (Rab escort protein 2)|CHM like Rab escort protein 2"			1992-11-03		2019-01-31	2024-12-05	1122	ENSG00000203668	OTTHUMG00000039690	uc001hzd.4	X64728	NM_001821	CCDS31073	P26374	7981670	MGI:101913	RGD:1596201			118825																				HGNC:1941	"ENST00000366553.3|NM_001381853.1"	
HGNC:8740	CHMP1A	charged multivesicular body protein 1A	protein-coding gene	gene with protein product	Approved	16q24.3	16q24.3	"KIAA0047|CHMP1|Vps46A"	VPS46 homolog A (S. cerevisiae)	"PRSM1|PCOLN3"	"procollagen (type III) N-endopeptidase|chromatin modifying protein 1A"	"Charged multivesicular body proteins|ESCRT-III associated factors"	"482|1119"	1993-05-03	2007-03-20	2011-09-21	2023-08-02	5119	ENSG00000131165	OTTHUMG00000169521	uc002fnu.5	U58048	NM_002768	CCDS45552	Q9HD42	"11559748|11559747"	MGI:1920159	RGD:1311083			164010					327388															HGNC:8740	"ENST00000397901.8|NM_002768.5"	HGNC:8740
HGNC:24287	CHMP1B	charged multivesicular body protein 1B	protein-coding gene	gene with protein product	Approved	18p11.21	18p11.21	"CHMP1.5|C18orf2|Vps46B"	VPS46 homolog B (S. cerevisiae)		chromatin modifying protein 1B	"Charged multivesicular body proteins|ESCRT-III associated factors"	"482|1119"	2005-04-04		2011-09-21	2023-08-02	57132	ENSG00000255112	OTTHUMG00000165820	uc002kqe.4	AF306520	NM_020412	CCDS54180	Q7LBR1	15537668	MGI:1914314	RGD:1593500			606486																				HGNC:24287	"ENST00000526991.3|NM_020412.5"	
HGNC:30216	CHMP2A	charged multivesicular body protein 2A	protein-coding gene	gene with protein product	Approved	19q13.43	19q13.43	"BC-2|CHMP2|VPS2|VPS2A"	"putative breast adenocarcinoma marker (32kD)|VPS2 homolog A (S. cerevisiae)"		chromatin modifying protein 2A	"Charged multivesicular body proteins|ESCRT-III"	"482|1118"	2005-04-04		2011-09-21	2023-08-02	27243	ENSG00000130724	OTTHUMG00000183547	uc002qtk.4	AF042384	NM_014453	CCDS12986	O43633	"15173323|11559748"	MGI:1916203	RGD:1305050			610893																				HGNC:30216	"ENST00000312547.7|NM_014453.4"	
HGNC:24537	CHMP2B	charged multivesicular body protein 2B	protein-coding gene	gene with protein product	Approved	3p11.2	03p11.2	"DKFZP564O123|CHMP2.5|VPS2B"	VPS2 homolog B (S. cerevisiae)		chromatin modifying protein 2B	"Charged multivesicular body proteins|ESCRT-III"	"482|1118"	2005-04-04		2011-09-21	2023-01-20	25978	ENSG00000083937	OTTHUMG00000158982	uc003dqp.5	BC001553	NM_014043	"CCDS2918|CCDS58840"	Q9UQN3	11559748	MGI:1916192	RGD:1306781			609512					119407															HGNC:24537	"ENST00000263780.9|NM_014043.4"	HGNC:24537
HGNC:29865	CHMP3	charged multivesicular body protein 3	protein-coding gene	gene with protein product	Approved	2p11.2	02p11.2	"NEDF|CGI-149"	neuroendocrine differentiation factor	VPS24	"vacuolar protein sorting 24 (yeast)|vacuolar protein sorting 24 homolog (S. cerevisiae)"	"Charged multivesicular body proteins|ESCRT-III"	"482|1118"	2004-03-11	2011-09-21	2011-09-21	2023-08-02	51652	ENSG00000115561	OTTHUMG00000153189	uc002srj.4	AF219226	NM_016079		Q9Y3E7	"11549700|12878588|16740483"	MGI:1913950	RGD:708556			610052																				HGNC:29865	"ENST00000263856.9|NM_016079.4"	
HGNC:20274	CHMP4A	charged multivesicular body protein 4A	protein-coding gene	gene with protein product	Approved	14q12	14q12	"HSPC134|VPS32A|hSnf7-1|Snf7-1"		C14orf123	"chromosome 14 open reading frame 123|chromatin modifying protein 4A"	"Charged multivesicular body proteins|ESCRT-III"	"482|1118"	2003-01-17	2005-04-04	2011-09-21	2023-08-02	29082	ENSG00000254505	OTTHUMG00000167036	uc059abq.1	AF212243	NM_014169	CCDS9619	Q9BY43	"12860994|14583093"					610051																				HGNC:20274	"ENST00000347519.12|NM_014169.5"	
HGNC:16171	CHMP4B	charged multivesicular body protein 4B	protein-coding gene	gene with protein product	Approved	20q11.22	20q11.22	"dJ553F4.4|Shax1|SNF7-2|VPS32B"		C20orf178	"chromosome 20 open reading frame 178|chromatin modifying protein 4B"	"Charged multivesicular body proteins|ESCRT-III"	"482|1118"	2001-07-17	2005-04-04	2011-09-21	2023-01-20	128866	ENSG00000101421	OTTHUMG00000032272	uc002xaa.4	AL050349	NM_176812	CCDS13228	Q9H444	14678797	MGI:1922858	RGD:1309846			610897					139158															HGNC:16171	"ENST00000217402.3|NM_176812.5"	HGNC:16171
HGNC:30599	CHMP4C	charged multivesicular body protein 4C	protein-coding gene	gene with protein product	Approved	8q21.13	08q21.13	"MGC22825|Shax3|VPS32C"	Snf7 homologue associated with Alix 3		chromatin modifying protein 4C	"Charged multivesicular body proteins|ESCRT-III"	"482|1118"	2005-04-04		2011-09-21	2023-08-02	92421	ENSG00000164695	OTTHUMG00000164726	uc003ycl.4	AK000049	NM_152284	CCDS6233	Q96CF2	"12860994|14678797"	MGI:1913621	RGD:1564543			610899																				HGNC:30599	"ENST00000297265.5|NM_152284.4"	
HGNC:26942	CHMP5	charged multivesicular body protein 5	protein-coding gene	gene with protein product	Approved	9p13.3	09p13.3	"Spike|Vps60|CGI-34|HSPC177"	small protein with inherent killing effect	"C9orf83|SNF7DC2"	"chromosome 9 open reading frame 83|chromatin modifying protein 5"	"Charged multivesicular body proteins|ESCRT-III associated factors"	"482|1119"	2005-04-04	2005-08-09	2011-09-21	2024-10-10	51510	ENSG00000086065	OTTHUMG00000019765	uc003zsm.5	AF132968	NM_016410	"CCDS6537|CCDS56569"	Q9NZZ3	"15644320|11559748"	MGI:1924209	RGD:1305968			610900																				HGNC:26942	"ENST00000223500.9|NM_016410.6"	
HGNC:25675	CHMP6	charged multivesicular body protein 6	protein-coding gene	gene with protein product	Approved	17q25.3	17q25.3	"FLJ11749|VPS20"			chromatin modifying protein 6	"Charged multivesicular body proteins|ESCRT-III"	"482|1118"	2005-04-04		2011-09-21	2023-08-02	79643	ENSG00000176108	OTTHUMG00000177645	uc002jyw.4	BC010108	NM_024591	CCDS11774	Q96FZ7	"11559748|15511219"	MGI:3583942	RGD:1565325			610901																				HGNC:25675	"ENST00000325167.9|NM_024591.5"	
HGNC:28439	CHMP7	charged multivesicular body protein 7	protein-coding gene	gene with protein product	Approved	8p21.3	08p21.3	MGC29816			CHMP family, member 7	"Charged multivesicular body proteins|ESCRT-III associated factors"	"482|1119"	2005-04-04		2011-09-21	2023-08-02	91782	ENSG00000147457	OTTHUMG00000131785	uc003xdc.3	BC019110	NM_152272	CCDS6040	Q8WUX9	16856878	MGI:1913922	RGD:1308779			611130																				HGNC:28439	"ENST00000397677.6|NM_152272.5"	
HGNC:1943	CHN1	chimerin 1	protein-coding gene	gene with protein product	Approved	2q31.1	02q31.1	"RhoGAP2|ARHGAP2|n-chimerin"	"Chimerin 1 (GTPase-activating protein, rho, 2)|chimaerin 1"	"CHN|DURS2"	"Duane retraction syndrome 2|chimerin (chimaerin) 1"	"Rho GTPase activating proteins|SH2 domain containing"	"721|741"	1991-07-12		2012-10-17	2023-01-20	1123	ENSG00000128656	OTTHUMG00000154225	uc002uji.4		NM_001822		P15882	"2299665|15013773|18653847"	MGI:1915674	RGD:620139			118423					182553															HGNC:1943	"ENST00000409900.9|NM_001822.7"	HGNC:1943
HGNC:1944	CHN2	chimerin 2	protein-coding gene	gene with protein product	Approved	7p14.3	07p14.3	"ARHGAP3|RhoGAP3"	"beta chimerin|chimaerin 2"		chimerin (chimaerin) 2	"Rho GTPase activating proteins|SH2 domain containing"	"721|741"	1997-08-28		2012-10-17	2023-03-15	1124	ENSG00000106069	OTTHUMG00000023063	uc003szz.4	L29126	NM_004067		P52757	8175705	MGI:1917243	RGD:620140			602857																				HGNC:1944	"ENST00000222792.11|NM_004067.4"	
HGNC:17807	CHODL	chondrolectin	protein-coding gene	gene with protein product	Approved	21q21.1	21q21.1	"FLJ12627|PRED12|MT75"		C21orf68	chromosome 21 open reading frame 68	C-type lectin domain containing	1298	2001-12-14		2002-07-04	2023-01-20	140578	ENSG00000154645	OTTHUMG00000074519	uc002ykv.5	AF257472	NM_024944		Q9H9P2	12079284	MGI:2179069	RGD:1309885			607247																				HGNC:17807	"ENST00000299295.7|NM_024944.3"	
HGNC:14525	CHORDC1	cysteine and histidine rich domain containing 1	protein-coding gene	gene with protein product	Approved	11q14.3	11q14.3	"CHP1|CHP-1"	morgana		cysteine and histidine-rich domain (CHORD)-containing, zinc-binding protein 1			2001-02-28		2015-11-05	2023-01-20	26973	ENSG00000110172	OTTHUMG00000167305	uc001pdg.4	AF192466	NM_012124		Q9UHD1	10571178	MGI:1914167	RGD:1304679			604353																				HGNC:14525	"ENST00000320585.11|NM_012124.3"	
HGNC:17433	CHP1	calcineurin like EF-hand protein 1	protein-coding gene	gene with protein product	Approved	15q15.1	15q15.1	"Sid470p|CHP|SLC9A1BP|p22|p24"	calcineurin homologous protein			EF-hand domain containing	863	2012-05-16		2016-01-29	2023-01-20	11261	ENSG00000187446	OTTHUMG00000130233	uc001znl.4		NM_007236	CCDS10073	Q99653	"15987692|20720019"	MGI:1927185	RGD:620447			606988																				HGNC:17433	"ENST00000334660.10|NM_007236.5"	HGNC:17433
HGNC:24927	CHP2	calcineurin like EF-hand protein 2	protein-coding gene	gene with protein product	Approved	16p12.2	16p12.2					EF-hand domain containing	863	2012-05-16		2016-01-29	2023-01-20	63928	ENSG00000166869	OTTHUMG00000131611	uc002dmb.2		NM_022097	CCDS10617	O43745	12226101	MGI:1917511	RGD:727796																							HGNC:24927	"ENST00000300113.3|NM_022097.4"	
HGNC:24291	CHPF	chondroitin polymerizing factor	protein-coding gene	gene with protein product	Approved	2q35	02q35	"CSS2|CHSY2|CHPF1"	chondroitin sulfate synthase 2			"Beta 4-glycosyltransferases|Beta 3-glycosyltransferases"	"425|426"	2008-01-29			2023-05-16	79586	ENSG00000123989	OTTHUMG00000058929	uc002vmc.5	BC008878	NM_024536		Q8IZ52	"11230166|12716890"	MGI:106576	RGD:1359458			610405															"2.4.1.175|2.4.1.226"					HGNC:24291	"ENST00000243776.11|NM_024536.6"	
HGNC:29270	CHPF2	chondroitin polymerizing factor 2	protein-coding gene	gene with protein product	Approved	7q36.1	07q36.1	"KIAA1402|ChSy-3|CSGlcA-T"	chondroitin sulfate glucuronyltransferase			"Beta 4-glycosyltransferases|Beta 3-glycosyltransferases|MicroRNA protein coding host genes"	"425|426|1691"	2009-07-15			2023-01-20	54480	ENSG00000033100	OTTHUMG00000157380	uc003wjr.3	AB037823	NM_019015		Q9P2E5	"10718198|12145278|18316376"	MGI:1917522	RGD:1306404			608037															2.4.1.226					HGNC:29270	"ENST00000035307.7|NM_019015.3"	
HGNC:17852	CHPT1	choline phosphotransferase 1	protein-coding gene	gene with protein product	Approved	12q23.2	12q23.2	CPT1	phosphatidylcholine synthesizing enzyme					2002-01-21			2023-01-20	56994	ENSG00000111666	OTTHUMG00000170443	uc001tin.4		NM_020244	CCDS9086	Q8WUD6	10893425	MGI:2384841	RGD:1359283			616747															2.7.8.2					HGNC:17852	"ENST00000229266.8|NM_020244.3"	
